flight_iata,airline,dep_airport,dep_time_sched,dep_delay,arr_airport,arr_time_sched,arr_delay,weather_timestamp_deo,arr_time_hour,weather_timestamp_dep,temperature_2m_dep,precipitation_dep,wind_speed_10m_dep,wind_gusts_10m_dep,pressure_msl_dep,relative_humidity_2m_dep,cloudcover_dep,wind_direction_10m_dep,weather_code_dep,weather_timestamp_arr,temperature_2m_arr,precipitation_arr,wind_speed_10m_arr,wind_gusts_10m_arr,pressure_msl_arr,relative_humidity_2m_arr,cloudcover_arr,wind_direction_10m_arr,weather_code_arr
aa6733,american airlines,lhr,2026-01-06 14:40:00,35,ncl,2026-01-06 16:00:00,0,2026-01-06 14:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ib3711,iberia,lhr,2026-01-06 14:40:00,35,ncl,2026-01-06 16:00:00,0,2026-01-06 14:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
qr5977,qatar airways,lhr,2026-01-06 14:40:00,35,ncl,2026-01-06 16:00:00,0,2026-01-06 14:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ba1334,british airways,lhr,2026-01-06 14:40:00,35,ncl,2026-01-06 16:00:00,0,2026-01-06 14:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ib3550,iberia,lhr,2026-01-06 14:40:00,37,bah,2026-01-07 00:10:00,10,2026-01-06 14:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
aa7191,american airlines,lhr,2026-01-06 14:40:00,37,bah,2026-01-07 00:10:00,10,2026-01-06 14:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ba125,british airways,lhr,2026-01-06 14:40:00,37,bah,2026-01-07 00:10:00,10,2026-01-06 14:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ba7810,british airways,lhr,2026-01-06 14:40:00,45,iom,2026-01-06 16:10:00,16,2026-01-06 14:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
kl3066,klm,lhr,2026-01-06 14:40:00,45,iom,2026-01-06 16:10:00,16,2026-01-06 14:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
lm676,loganair,lhr,2026-01-06 14:40:00,45,iom,2026-01-06 16:10:00,16,2026-01-06 14:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
af9888,air france,lhr,2026-01-06 14:40:00,53,tpa,2026-01-06 19:50:00,1,2026-01-06 14:00:00+00:00,2026-01-06 19:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
dl5920,delta air lines,lhr,2026-01-06 14:40:00,53,tpa,2026-01-06 19:50:00,1,2026-01-06 14:00:00+00:00,2026-01-06 19:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
kl4812,klm,lhr,2026-01-06 14:40:00,53,tpa,2026-01-06 19:50:00,1,2026-01-06 14:00:00+00:00,2026-01-06 19:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
vs129,virgin atlantic,lhr,2026-01-06 14:40:00,53,tpa,2026-01-06 19:50:00,1,2026-01-06 14:00:00+00:00,2026-01-06 19:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ay3811,finnair,lhr,2026-01-06 14:45:00,56,clt,2026-01-06 19:05:00,0,2026-01-06 14:00:00+00:00,2026-01-06 19:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ba1610,british airways,lhr,2026-01-06 14:45:00,56,clt,2026-01-06 19:05:00,0,2026-01-06 14:00:00+00:00,2026-01-06 19:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ib4784,iberia,lhr,2026-01-06 14:45:00,56,clt,2026-01-06 19:05:00,0,2026-01-06 14:00:00+00:00,2026-01-06 19:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
aa735,american airlines,lhr,2026-01-06 14:45:00,56,clt,2026-01-06 19:05:00,0,2026-01-06 14:00:00+00:00,2026-01-06 19:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
aa7253,american airlines,lhr,2026-01-06 14:45:00,39,lys,2026-01-06 17:30:00,4,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
b66302,jetblue airways,lhr,2026-01-06 14:45:00,39,lys,2026-01-06 17:30:00,4,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
cx7225,cathay pacific,lhr,2026-01-06 14:45:00,39,lys,2026-01-06 17:30:00,4,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
qr6223,qatar airways,lhr,2026-01-06 14:45:00,39,lys,2026-01-06 17:30:00,4,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ba360,british airways,lhr,2026-01-06 14:45:00,39,lys,2026-01-06 17:30:00,4,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
aa6822,american airlines,lhr,2026-01-06 14:45:00,23,bcn,2026-01-06 17:55:00,0,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ib3667,iberia,lhr,2026-01-06 14:45:00,23,bcn,2026-01-06 17:55:00,0,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
jl7137,jet linx aviation,lhr,2026-01-06 14:45:00,23,bcn,2026-01-06 17:55:00,0,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
la5545,latam airlines,lhr,2026-01-06 14:45:00,23,bcn,2026-01-06 17:55:00,0,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
vy9564,vueling,lhr,2026-01-06 14:45:00,23,bcn,2026-01-06 17:55:00,0,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ba486,british airways,lhr,2026-01-06 14:45:00,23,bcn,2026-01-06 17:55:00,0,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
am6046,aeromexico,lhr,2026-01-06 14:45:00,30,cdg,2026-01-06 17:05:00,0,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
dl8290,delta air lines,lhr,2026-01-06 14:45:00,30,cdg,2026-01-06 17:05:00,0,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
g35089,gol,lhr,2026-01-06 14:45:00,30,cdg,2026-01-06 17:05:00,0,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
kq3905,kenya airways,lhr,2026-01-06 14:45:00,30,cdg,2026-01-06 17:05:00,0,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
mk9419,air mauritius,lhr,2026-01-06 14:45:00,30,cdg,2026-01-06 17:05:00,0,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
mu1549,china eastern airlines,lhr,2026-01-06 14:45:00,30,cdg,2026-01-06 17:05:00,0,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
uu8781,air austral,lhr,2026-01-06 14:45:00,30,cdg,2026-01-06 17:05:00,0,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
vs6665,virgin atlantic,lhr,2026-01-06 14:45:00,30,cdg,2026-01-06 17:05:00,0,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
af1781,air france,lhr,2026-01-06 14:45:00,30,cdg,2026-01-06 17:05:00,0,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ac6184,air canada,lhr,2026-01-06 14:50:00,58,vie,2026-01-06 18:05:00,0,2026-01-06 14:00:00+00:00,2026-01-06 18:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ua9857,united airlines,lhr,2026-01-06 14:50:00,58,vie,2026-01-06 18:05:00,0,2026-01-06 14:00:00+00:00,2026-01-06 18:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
os336,austrian,lhr,2026-01-06 14:50:00,58,vie,2026-01-06 18:05:00,0,2026-01-06 14:00:00+00:00,2026-01-06 18:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
aa7068,american airlines,lhr,2026-01-06 14:55:00,32,mad,2026-01-06 18:25:00,0,2026-01-06 14:00:00+00:00,2026-01-06 18:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ib3651,iberia,lhr,2026-01-06 14:55:00,32,mad,2026-01-06 18:25:00,0,2026-01-06 14:00:00+00:00,2026-01-06 18:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
qr9724,qatar airways,lhr,2026-01-06 14:55:00,32,mad,2026-01-06 18:25:00,0,2026-01-06 14:00:00+00:00,2026-01-06 18:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
vy9542,vueling,lhr,2026-01-06 14:55:00,32,mad,2026-01-06 18:25:00,0,2026-01-06 14:00:00+00:00,2026-01-06 18:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ba466,british airways,lhr,2026-01-06 14:55:00,32,mad,2026-01-06 18:25:00,0,2026-01-06 14:00:00+00:00,2026-01-06 18:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
aa6691,american airlines,lhr,2026-01-06 14:55:00,0,abz,2026-01-06 16:35:00,0,2026-01-06 14:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ay5881,finnair,lhr,2026-01-06 14:55:00,0,abz,2026-01-06 16:35:00,0,2026-01-06 14:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ib3703,iberia,lhr,2026-01-06 14:55:00,0,abz,2026-01-06 16:35:00,0,2026-01-06 14:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
la5481,latam airlines,lhr,2026-01-06 14:55:00,0,abz,2026-01-06 16:35:00,0,2026-01-06 14:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
qf3565,qantas,lhr,2026-01-06 14:55:00,0,abz,2026-01-06 16:35:00,0,2026-01-06 14:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
qr5975,qatar airways,lhr,2026-01-06 14:55:00,0,abz,2026-01-06 16:35:00,0,2026-01-06 14:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ba1314,british airways,lhr,2026-01-06 14:55:00,0,abz,2026-01-06 16:35:00,0,2026-01-06 14:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ay5449,finnair,lhr,2026-01-06 14:55:00,55,sea,2026-01-06 16:55:00,0,2026-01-06 14:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ei8749,aer lingus,lhr,2026-01-06 14:55:00,55,sea,2026-01-06 16:55:00,0,2026-01-06 14:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ib3507,iberia,lhr,2026-01-06 14:55:00,55,sea,2026-01-06 16:55:00,0,2026-01-06 14:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
aa6908,american airlines,lhr,2026-01-06 14:55:00,55,sea,2026-01-06 16:55:00,0,2026-01-06 14:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
as5267,alphasky,lhr,2026-01-06 14:55:00,55,sea,2026-01-06 16:55:00,0,2026-01-06 14:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ba49,british airways,lhr,2026-01-06 14:55:00,55,sea,2026-01-06 16:55:00,0,2026-01-06 14:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
mh9672,malaysia airlines,lhr,2026-01-06 14:55:00,24,cdg,2026-01-06 17:20:00,0,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
aa7217,american airlines,lhr,2026-01-06 14:55:00,24,cdg,2026-01-06 17:20:00,0,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
qr5869,qatar airways,lhr,2026-01-06 14:55:00,24,cdg,2026-01-06 17:20:00,0,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ba314,british airways,lhr,2026-01-06 14:55:00,24,cdg,2026-01-06 17:20:00,0,2026-01-06 14:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ba7008,british airways,lhr,2026-01-06 14:55:00,35,doh,2026-01-07 00:35:00,6,2026-01-06 14:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
wb1135,rwandair,lhr,2026-01-06 14:55:00,35,doh,2026-01-07 00:35:00,6,2026-01-06 14:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
la5309,latam airlines,lhr,2026-01-06 14:55:00,35,doh,2026-01-07 00:35:00,6,2026-01-06 14:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
va6109,virgin australia,lhr,2026-01-06 14:55:00,35,doh,2026-01-07 00:35:00,6,2026-01-06 14:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
qr8,qatar airways,lhr,2026-01-06 14:55:00,35,doh,2026-01-07 00:35:00,6,2026-01-06 14:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 14:00:00+00:00,3.0,0.0,11.6,25.6,1015.4,81,100,237,3,,,,,,,,,,
ba193,british airways,lhr,2026-01-06 15:00:00,29,dfw,2026-01-06 19:10:00,0,2026-01-06 15:00:00+00:00,2026-01-06 19:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
ay5879,finnair,lhr,2026-01-06 15:00:00,35,jer,2026-01-06 16:10:00,1,2026-01-06 15:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
qr8323,qatar airways,lhr,2026-01-06 15:00:00,35,jer,2026-01-06 16:10:00,1,2026-01-06 15:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
ba1352,british airways,lhr,2026-01-06 15:00:00,35,jer,2026-01-06 16:10:00,1,2026-01-06 15:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
a33074,aegean airlines,lhr,2026-01-06 15:00:00,32,yyc,2026-01-06 16:59:00,0,2026-01-06 15:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
ai6303,air india,lhr,2026-01-06 15:00:00,32,yyc,2026-01-06 16:59:00,0,2026-01-06 15:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
lh6846,lufthansa,lhr,2026-01-06 15:00:00,32,yyc,2026-01-06 16:59:00,0,2026-01-06 15:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
me4513,middle east airlines,lhr,2026-01-06 15:00:00,32,yyc,2026-01-06 16:59:00,0,2026-01-06 15:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
ms9631,egyptair,lhr,2026-01-06 15:00:00,32,yyc,2026-01-06 16:59:00,0,2026-01-06 15:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
os8237,austrian,lhr,2026-01-06 15:00:00,32,yyc,2026-01-06 16:59:00,0,2026-01-06 15:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
tg5812,thai airways international,lhr,2026-01-06 15:00:00,32,yyc,2026-01-06 16:59:00,0,2026-01-06 15:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
tp8268,tap air portugal,lhr,2026-01-06 15:00:00,32,yyc,2026-01-06 16:59:00,0,2026-01-06 15:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
ua8585,united airlines,lhr,2026-01-06 15:00:00,32,yyc,2026-01-06 16:59:00,0,2026-01-06 15:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
ul2851,srilankan airlines,lhr,2026-01-06 15:00:00,32,yyc,2026-01-06 16:59:00,0,2026-01-06 15:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
ac851,air canada,lhr,2026-01-06 15:00:00,32,yyc,2026-01-06 16:59:00,0,2026-01-06 15:00:00+00:00,2026-01-06 16:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
aa7019,american airlines,lhr,2026-01-06 15:05:00,39,cvg,2026-01-06 18:55:00,0,2026-01-06 15:00:00+00:00,2026-01-06 18:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
ay5401,finnair,lhr,2026-01-06 15:05:00,39,cvg,2026-01-06 18:55:00,0,2026-01-06 15:00:00+00:00,2026-01-06 18:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
ei8821,aer lingus,lhr,2026-01-06 15:05:00,39,cvg,2026-01-06 18:55:00,0,2026-01-06 15:00:00+00:00,2026-01-06 18:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
ib3552,iberia,lhr,2026-01-06 15:05:00,39,cvg,2026-01-06 18:55:00,0,2026-01-06 15:00:00+00:00,2026-01-06 18:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
mh9919,malaysia airlines,lhr,2026-01-06 15:05:00,39,cvg,2026-01-06 18:55:00,0,2026-01-06 15:00:00+00:00,2026-01-06 18:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
ba121,british airways,lhr,2026-01-06 15:05:00,39,cvg,2026-01-06 18:55:00,0,2026-01-06 15:00:00+00:00,2026-01-06 18:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
aa7113,american airlines,lhr,2026-01-06 15:05:00,0,ams,2026-01-06 17:30:00,0,2026-01-06 15:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
jl7105,jet linx aviation,lhr,2026-01-06 15:05:00,0,ams,2026-01-06 17:30:00,0,2026-01-06 15:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
qr8306,qatar airways,lhr,2026-01-06 15:05:00,0,ams,2026-01-06 17:30:00,0,2026-01-06 15:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
ba442,british airways,lhr,2026-01-06 15:05:00,0,ams,2026-01-06 17:30:00,0,2026-01-06 15:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
aa6880,american airlines,lhr,2026-01-06 15:05:00,49,gva,2026-01-06 17:50:00,0,2026-01-06 15:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
la5523,latam airlines,lhr,2026-01-06 15:05:00,49,gva,2026-01-06 17:50:00,0,2026-01-06 15:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
qr9788,qatar airways,lhr,2026-01-06 15:05:00,49,gva,2026-01-06 17:50:00,0,2026-01-06 15:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
ba742,british airways,lhr,2026-01-06 15:05:00,49,gva,2026-01-06 17:50:00,0,2026-01-06 15:00:00+00:00,2026-01-06 17:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
aa6854,american airlines,lhr,2026-01-06 15:05:00,50,ber,2026-01-06 18:05:00,18,2026-01-06 15:00:00+00:00,2026-01-06 18:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
qf3539,qantas,lhr,2026-01-06 15:05:00,50,ber,2026-01-06 18:05:00,18,2026-01-06 15:00:00+00:00,2026-01-06 18:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
ba986,british airways,lhr,2026-01-06 15:05:00,50,ber,2026-01-06 18:05:00,18,2026-01-06 15:00:00+00:00,2026-01-06 18:00:00+00:00,2026-01-06 15:00:00+00:00,2.7,0.0,9.8,23.4,1014.7,85,100,220,3,,,,,,,,,,
